Fecha,Apertura,Cierre,Máximo,Mínimo,Volumen,Precio,Media_Móvil_20
2023-06-05 01:18:11.515986,90.93379819762127,89.8305023235824,91.45155465822171,89.53698785677196,1808,90.09688860870085,89.76165027474741
2023-06-06 01:18:11.515986,92.11693586347414,89.65681092698442,92.68866927960408,89.33904482076697,1725,91.0010405258663,89.7904582220196
2023-06-07 01:18:11.515986,91.91020131202575,92.74247764853381,92.92917948513482,91.44547194371326,8701,91.33013307157604,89.82018497500572
2023-06-08 01:18:11.515986,91.4388386227856,90.55868080576897,91.80014798618677,89.70641421314994,2216,90.74094434122415,89.9004375428821
2023-06-09 01:18:11.515986,92.34091237585798,89.95646271632768,92.3773496685487,89.16815675217708,5051,91.06887812647017,89.98264304301395
2023-06-10 01:18:11.515986,91.54362730213228,91.98042143599477,92.41783068539733,91.44973286873336,3197,92.4695507727256,90.15210012227598
2023-06-11 01:18:11.515986,92.39732185411523,92.118921055957,92.89906202670157,91.75714173260033,3806,92.43642259530097,90.35005103705441
2023-06-12 01:18:11.515986,92.83577854473214,95.11272920080444,95.32934819055983,92.32205209248569,9970,93.88272321709978,90.59325721776862
2023-06-13 01:18:11.515986,93.20660265127187,92.27754647017905,94.10514118829306,91.81326816901374,1972,91.42323517203369,90.66759992938763
2023-06-14 01:18:11.515986,93.81188551183479,93.16756835055887,94.66506203022932,92.98695084423227,6634,92.17464503149347,90.73763515220247
2023-06-15 01:18:11.515986,90.55527538112669,90.45049026970162,91.20921417663996,89.6736862896616,8483,92.25488035765233,90.84977168211657
2023-06-16 01:18:11.515986,92.73537569482723,91.67054852256948,93.23001378891875,91.0499931936233,3123,91.97903148421946,90.96203220370033
2023-06-17 01:18:11.515986,93.62942494258314,91.99473130054854,94.44397206393909,91.22389974255883,9790,92.06343215775921,91.06364999222365
2023-06-18 01:18:11.515986,89.08069443476376,88.49820737384537,89.19708044993699,87.73821638105416,1224,90.23360799847691,91.02986188385327
2023-06-19 01:18:11.515986,90.28008914192935,89.17037767015033,90.9937620888764,88.50306592911991,2814,90.03539012832276,91.00794359605628
2023-06-20 01:18:11.515986,91.85860750378178,91.29767727162479,91.97326616536662,90.89668819435306,2106,90.35691782528065,91.01050032557342
2023-06-21 01:18:11.515986,89.98295477664554,90.36132754237263,91.07898684053535,89.43356676618973,1124,91.69229733283247,91.12978025364202
2023-06-22 01:18:11.515986,91.9374075030976,91.34591895161795,92.19094105608224,91.19943169771737,4246,91.21708346330549,91.27871412055688
2023-06-23 01:18:11.515986,89.74616795531455,89.44886236008927,90.53332314127537,88.84629419781709,3931,90.47959917875892,91.3549257814927
2023-06-24 01:18:11.515986,91.55387249574311,88.2687463944615,92.41817959063015,88.11052179274918,3971,90.02561141687244,91.34811564029857
2023-06-25 01:18:11.515986,92.56152792689848,89.90923689231872,92.6992557496735,89.28531211107367,3017,90.84970777025673,91.38575659837637
2023-06-26 01:18:11.515986,92.76814397362507,92.88338201301947,93.3131307627534,92.55515002129604,8415,91.14837719267403,91.39312343171676
2023-06-27 01:18:11.515986,90.57199411668381,91.75906999756772,92.65921489256331,90.46552556002767,3415,90.66550936392777,91.35989224633434
2023-06-28 01:18:11.515986,92.45059630760483,92.80613059827158,93.25476233462257,92.29778981086368,4096,91.13086589655914,91.37938832410109
2023-06-29 01:18:11.515986,92.47651616766747,91.17501566715707,93.27509483194112,91.17319933755897,2609,91.21933350787118,91.38691109317115
2023-06-30 01:18:11.515986,91.43646999038722,90.66514750716394,91.97478531194479,90.0135011724446,1717,92.10292501229266,91.3685798051495
2023-07-01 01:18:11.515986,92.6595694474715,91.63176150019648,93.0073485241574,90.96064951769836,4561,91.45631357769231,91.31957435426906
2023-07-02 01:18:11.515986,89.46845261434721,90.99029349116087,91.25032878708333,89.0077497141846,7782,91.15664585742445,91.1832704862853
2023-07-03 01:18:11.515986,91.14886238580195,92.04990730403259,92.23697397099772,91.0017820283261,2048,90.79921321689568,91.1520693885284
2023-07-04 01:18:11.515986,88.50410497157638,88.0319654211657,89.17832764254487,87.95841089566039,9307,89.47035315868006,91.01685479488773
2023-07-05 01:18:11.515986,88.373351348949,89.6930856157486,90.03978572347293,88.35644644022996,8905,89.7352930163442,90.89087542782234
2023-07-06 01:18:11.515986,88.44709849736408,88.71015313918079,89.16370638466213,88.30049904402607,6578,89.96955172976945,90.79040144009983
2023-07-07 01:18:11.515986,90.6805889322869,89.34316688966825,91.12703257701567,88.54724834230241,2620,89.97415228378857,90.6859374464013
2023-07-08 01:18:11.515986,89.18815181285868,90.6153206349289,91.1384238782267,88.9727295677978,7548,89.76308449916745,90.66241127143581
2023-07-09 01:18:11.515986,89.28821194078981,88.40771533670488,90.0610702970861,88.09451215021912,8381,88.49260406400424,90.5852719682199
2023-07-10 01:18:11.515986,86.58832576453922,87.68289328411318,88.54283391614274,86.49710887325828,5780,88.12036406401575,90.47344428015664
2023-07-11 01:18:11.515986,87.16952677946547,87.44768596631647,87.8041089250784,86.97569548237584,4792,87.81836278435213,90.27974755273263
2023-07-12 01:18:11.515986,87.2514255086682,86.97250615128432,87.97344756455992,86.52092352952353,3941,87.1138160215307,90.07458418064388
2023-07-13 01:18:11.515986,87.98472016614956,87.96486721656507,88.65738780686895,87.43025837587487,6695,86.97331388340096,89.89926991587599
2023-07-14 01:18:11.515986,86.6916347513623,88.69427789205795,89.20296525405337,86.4789348193113,7401,87.32473030334684,89.76422586019972
2023-07-15 01:18:11.515986,89.41986853583599,90.59231559591605,91.4584208415027,89.36824451495399,7197,88.97183705459868,89.67033232441682
2023-07-16 01:18:11.515986,90.5032061957713,90.14999752679678,90.68464205992994,89.79748140494948,6450,89.1271621417649,89.56927157187135
2023-07-17 01:18:11.515986,89.77083562600906,88.696924200436,89.86892302064416,88.4891930140506,9975,89.35670949610113,89.50383157848003
2023-07-18 01:18:11.515986,88.33642313717961,89.96213039949208,90.73037277776659,88.14247705454106,9432,89.29018707541825,89.41179763742298
2023-07-19 01:18:11.515986,85.91085221898993,87.35833163751485,87.74196559071531,85.08622590504572,6874,87.57691266772845,89.22967659541584
2023-07-20 01:18:11.515986,88.84983355617261,86.69451291612086,89.6023639734082,86.16021421174787,2553,87.55369263418146,89.00221497651029
2023-07-21 01:18:11.515986,85.92883136198027,88.80092804455565,89.5940004350442,85.4503122236557,2012,87.60642640706615,88.80972061797898
2023-07-22 01:18:11.515986,91.10977940078313,88.10706980263878,91.1666843765485,87.7407425419555,9378,89.76438479556843,88.74010756488617
2023-07-23 01:18:11.515986,89.69541425540216,91.03149496524838,91.83572614648578,89.31067085860691,2881,89.59171315894584,88.67973256198869
2023-07-24 01:18:11.515986,91.4400924473204,89.7234062992182,91.85003580600915,89.23808790493176,7799,89.86187458892779,88.69930863350106
2023-07-25 01:18:11.515986,90.90427801486271,90.32367803097299,91.36828298374532,89.69463701435397,5586,89.83068194196767,88.70407807978224
2023-07-26 01:18:11.515986,90.54913104393457,89.34675356076872,91.11650511791584,88.71940881857658,9622,88.78085049106804,88.64464301784717
2023-07-27 01:18:11.515986,89.25924226735663,91.21464944985394,92.0596460971472,89.10598958631952,9430,89.79545830540043,88.63570831892777
2023-07-28 01:18:11.515986,91.43756805220106,90.96524387225728,91.45504734405421,90.51031508769451,7447,90.47066001825121,88.67108709488195
2023-07-29 01:18:11.515986,90.82860950994994,91.6018791772632,92.03867675497636,90.4544337004668,3345,91.18631184169627,88.80577248376656
2023-07-30 01:18:11.515986,90.28433975792788,88.79083279910219,90.90524506330604,88.01788465601085,1075,90.35707496131786,88.91760802863166
2023-07-31 01:18:11.515986,92.09190434524004,91.69206397347111,92.75745894541988,91.11310293228695,6877,91.62459886840351,89.10791983283423
2023-08-01 01:18:11.515986,91.69048044365746,89.07600693943583,92.32546675736198,88.60167358028235,7785,90.34015845538764,89.26923695452709
2023-08-02 01:18:11.515986,92.62987899175081,91.73335344331487,92.75440608944396,91.62749806835023,5922,90.87032608383348,89.4640875645487
2023-08-03 01:18:11.515986,93.85728360965902,92.90619774762077,94.13828817615185,92.34352261253144,9090,92.86080025372867,89.74089106206779
2023-08-04 01:18:11.515986,91.63855618899319,92.60379304328366,92.93597722605496,91.53115222203073,3330,91.94098029540844,89.88934822410828
2023-08-05 01:18:11.515986,91.13273788879407,89.7443041965477,91.86584354074857,89.44168050160121,5686,91.420320611421,90.00400614759108
2023-08-06 01:18:11.515986,92.3810819812801,89.9915712839126,92.6386033675463,89.86302555532338,2902,91.51142220887779,90.11174178322992
2023-08-07 01:18:11.515986,90.09930369016399,91.83854017938302,92.03204854228414,89.47575015317192,5670,91.0506844773206,90.19976665332504
2023-08-08 01:18:11.515986,88.24212956755687,88.10448103334973,89.08700208905847,87.92276367883407,8143,89.63879480939538,90.30286076040838
2023-08-09 01:18:11.515986,89.17863665924025,88.16191861973911,89.18654081606766,87.81644787804527,3059,89.70025383369696,90.41018882038415
2023-08-10 01:18:11.515986,87.9920855538842,87.01540122258803,88.87008893489039,86.23602622119351,1140,88.74736470599986,90.46723573533083
2023-08-11 01:18:11.515986,88.4411563323636,90.79587206712911,91.41039786776275,88.2604565603091,2789,89.16766550763568,90.4373997709342
2023-08-12 01:18:11.515986,87.40642922891244,89.18717036909025,89.92605869464553,86.96257495506248,1016,88.34783638185795,90.37520593207981
2023-08-13 01:18:11.515986,88.07388576998788,89.19053516142378,89.4533077777143,87.70461692606659,1464,89.71716989402897,90.36797069733487
2023-08-14 01:18:11.515986,87.29780960684019,88.29000621533805,88.30264517488004,87.28198771599502,5471,89.0144572070431,90.32715946058865
2023-08-15 01:18:11.515986,90.4587568123684,88.19435597055661,91.12622440575659,87.49518805788674,2827,88.72777589651984,90.32450573086123
2023-08-16 01:18:11.515986,89.19116508234545,90.43229747818326,91.18663360154112,89.12958223406179,9711,89.4495916300272,90.30721239709257
2023-08-17 01:18:11.515986,87.93980542731933,88.91886315415978,89.57728611262074,87.52274648464291,6956,88.3485885254573,90.20110882245288
2023-08-18 01:18:11.515986,89.18585358124623,87.43451458327138,89.31325582931875,86.94428823771774,1089,88.54954616714099,90.0692705387251
2023-08-19 01:18:11.515986,88.69603103389476,88.53762799219822,89.36429169763782,87.98123411383625,5815,89.70701514381474,90.03676754784996
2023-08-20 01:18:11.515986,89.8536226896957,86.84708575803549,90.54452766510582,86.24902925637352,3851,88.26498991515263,89.8687871001874
2023-08-21 01:18:11.515986,89.44079315631885,88.9949666517744,90.02979701678984,88.7695669785202,3843,88.42795697176612,89.77317702600632
2023-08-22 01:18:11.515986,87.20168988579101,89.59531360238553,90.28171757493158,87.19298822391491,7543,88.65776601724114,89.66254902267673
2023-08-23 01:18:11.515986,89.05634339323348,88.51118006662936,89.80969009538985,87.87085154396179,6901,89.35091270957074,89.48705464546882
2023-08-24 01:18:11.515986,89.58390816406079,86.5547043385838,90.13359871025017,86.0910683527484,1969,88.24568595963365,89.30228992868008
2023-08-25 01:18:11.515986,88.6295383702999,85.62505296260137,88.70806831926555,84.90912673640048,2094,87.08043996361808,89.08529589628994
2023-08-26 01:18:11.515986,87.42080869333367,89.17311314642012,89.60794604486807,86.70274434397294,7124,87.53494897531026,88.88647223461156
2023-08-27 01:18:11.515986,88.19319208560614,87.07655802777954,88.26167351248627,86.34221862792228,8347,87.79491435748942,88.72368372862
2023-08-28 01:18:11.515986,86.84259625788796,88.96265957123082,89.32522069053448,86.42132746085336,4195,88.01483434092222,88.64248570519634
2023-08-29 01:18:11.515986,90.05495596890172,88.76017041865698,90.42157553843035,88.46404128594716,2404,88.31976015858808,88.5734610214409
2023-08-30 01:18:11.515986,86.77766259466132,87.30491771123367,87.36254755134162,86.09076688837622,7940,87.71916395547086,88.52205098391445
2023-08-31 01:18:11.515986,89.47994532773032,86.88782183965813,89.7920697508181,86.4957022147564,5290,87.92289495687616,88.45981245637647
2023-09-01 01:18:11.515986,88.70840984851088,86.84511825966955,88.80687449691074,86.68580766726484,4982,88.18057275972208,88.45144927526968
2023-09-02 01:18:11.515986,87.92795066007314,87.95343200870421,88.66430261461007,87.17618952599668,6555,87.55065358778923,88.3431234599577
2023-09-03 01:18:11.515986,89.22941593025546,90.16387059328402,91.01834279864268,88.44191290697671,8954,89.18415136677085,88.35160816794408
2023-09-04 01:18:11.515986,88.64138328128169,90.12252685003924,90.18770028487057,88.22803986306347,5713,89.6067352361824,88.3955561349272
2023-09-05 01:18:11.515986,87.39364848586243,88.64656418807911,89.49324100338106,87.32749173227256,4092,88.53924706558465,88.35003890670508
2023-09-06 01:18:11.515986,88.12413772363487,87.4876922455874,88.58465384574588,87.14839214959278,5159,89.12055468725097,88.38863721479477
2023-09-07 01:18:11.515986,87.14501604823161,89.9057142095349,90.17504087182598,86.44477302593934,7308,88.25191297630943,88.37375555525318
2023-09-08 01:18:11.515986,89.94125294867004,90.0093138305715,90.07849685712353,89.13018608862986,8478,88.94653019585415,88.33573130785516
2023-09-09 01:18:11.515986,89.43764921587574,89.23141019468844,89.88539579264211,89.04984859719602,9476,89.9770607623838,88.42133485021671
2023-09-10 01:18:11.515986,87.66033429534981,90.95191081416918,91.67453788359911,87.60162500315879,5933,89.23863493413434,88.46186874833514
2023-09-11 01:18:11.515986,91.78895334626857,90.46551311972736,92.43798062300468,89.67181353044248,5926,90.09833864115328,88.53389737953073
2023-09-12 01:18:11.515986,91.85909555697914,90.76851932972086,91.9052327168443,90.41506223241294,4969,90.47024739855063,88.58986411397973
2023-09-13 01:18:11.515986,92.77464656923686,92.11907681371603,92.84228098934192,91.62001161489566,3965,91.21396725906256,88.73827817895116
2023-09-14 01:18:11.515986,94.78405802186559,94.10319397583146,95.16591766783071,93.19221312690362,5319,92.94410738923273,89.03146155023191
2023-09-15 01:18:11.515986,91.50662803401812,93.29635662774554,93.57185190016034,91.4457168960438,9975,92.7160335951746,89.29051578122512
2023-09-16 01:18:11.515986,91.63529856670371,90.64833580642966,91.84824463495833,90.06064632194092,8108,92.01719931980992,89.50163002934114
2023-09-17 01:18:11.515986,92.14073351334301,90.60870137101551,92.39965311984298,90.54155540997492,4939,91.19869305412293,89.66082296500119
2023-09-18 01:18:11.515986,91.16392406474921,92.00357156549404,92.7428043862396,90.82163185591529,1044,90.45468473643334,89.76756919389344
2023-09-19 01:18:11.515986,89.13363868230132,89.38931854328798,90.21994916814255,88.41716952991281,2810,90.38494262825641,89.90085812753271
2023-09-20 01:18:11.515986,91.83905048623956,90.22954890429831,92.21109295438784,89.8384288640575,5566,90.69329264496959,90.03937801193739
2023-09-21 01:18:11.515986,89.94181101167175,90.69714401095777,91.51896081146101,89.04492714348261,2909,90.94423264132766,90.17756100601767
2023-09-22 01:18:11.515986,90.6835096869246,91.47425406556971,91.7683398601391,90.17653510610438,7364,91.69650809970108,90.38485373161328
2023-09-23 01:18:11.515986,91.84406503205128,92.12273085407628,92.56163761669504,91.54909665572598,3581,91.70843038054002,90.51106768230173
2023-09-24 01:18:11.515986,93.3873342962296,94.69042029166981,94.90444809968284,93.18177819648307,1691,93.04144366774726,90.68280310387996
2023-09-25 01:18:11.515986,93.09246776630404,91.8327042302005,93.68870271941749,91.51081174468338,1931,92.79520312933732,90.8956009070676
2023-09-26 01:18:11.515986,93.7618206202851,93.87625932141965,94.79529017180887,93.4125266403918,8910,95.31938963293575,91.20554265435183
2023-09-27 01:18:11.515986,97.36394993045957,94.7550778700909,97.95153464632502,94.68996817125615,7382,95.91577192995794,91.58873560203426
2023-09-28 01:18:11.515986,94.20202499916049,96.56538626113353,96.91091081355451,93.85387861942603,4406,95.09362264306529,91.89609022439483
2023-09-29 01:18:11.515986,92.68113278740607,94.62395984749278,95.2369503674719,92.25087126847627,9339,94.07527217204616,92.10100079487793
2023-09-30 01:18:11.515986,95.99908057832941,93.71963735989819,96.11708329949681,93.0422901594369,2032,94.52915940984124,92.36552701866329
2023-10-01 01:18:11.515986,96.0369660145399,95.50990026606472,96.89040723343952,94.88265859018927,2311,94.3179219172789,92.57650618246956
2023-10-02 01:18:11.515986,96.36731202921774,96.36443333185584,96.85212050983465,95.68143532454346,9579,94.99135234578566,92.80256142983131
2023-10-03 01:18:11.515986,96.62250671572217,96.76375260117932,97.1985602738806,96.61442551663902,4121,95.44088716517713,93.01390742513703
2023-10-04 01:18:11.515986,95.96360427326013,96.96952264671843,97.53763293543702,95.75472279129477,2873,95.37137860482466,93.13527098591665
2023-10-05 01:18:11.515986,94.75615036970598,93.62661873786877,95.34817150621637,93.00710611192025,7781,94.56377976196376,93.22765829425609
2023-10-06 01:18:11.515986,91.5927048513815,94.08137825007951,94.1489059178275,91.14940589787255,4748,93.13128296868159,93.2833624766997
2023-10-07 01:18:11.515986,92.37592584776259,92.56909395363026,93.20098653048821,92.37101747541926,1277,92.71543786517458,93.35919971725227
2023-10-08 01:18:11.515986,93.03325867814065,94.78865564450392,95.01797943185316,92.28481109639527,2859,93.50945175720365,93.51193806829079
2023-10-09 01:18:11.515986,92.80911409350558,94.56612089573188,95.24127820532634,92.09187637490503,6929,93.70964964358626,93.67817341905729
2023-10-10 01:18:11.515986,93.36930439760523,93.56559519228416,94.33520476831336,92.85724923993497,7792,92.54227219858096,93.77062239673783
2023-10-11 01:18:11.515986,92.6872445693941,93.28160170856506,94.03154708148233,92.6256415440829,5713,92.70253776237818,93.85853765279037
2023-10-12 01:18:11.515986,91.5002275974737,91.85900099995185,92.3665228691278,90.79886458258248,5675,93.05973675182632,93.92669908539662
2023-10-13 01:18:11.515986,91.20484039088547,92.40334766383351,92.884002057868,90.67246534485517,2170,92.23722134843611,93.95313863379144
2023-10-14 01:18:11.515986,93.05618366393476,94.16994560362802,94.30449181870202,92.32852155141218,9681,92.3790131146752,93.92001710613783
2023-10-15 01:18:11.515986,90.86560953621823,94.04994565200333,94.77915828507238,90.18253004940756,6308,92.43278575432231,93.90189623738709
2023-10-16 01:18:11.515986,92.65998609216071,89.70658259888084,92.91147398633545,88.98623688192926,3462,91.37630646769298,93.70474207912494
2023-10-17 01:18:11.515986,91.68543617479229,90.47373665549739,92.14083353966315,90.00507540164423,1287,91.7032393425875,93.49411544975642
2023-10-18 01:18:11.515986,92.14588662917646,90.85905489102674,92.40783351256155,90.73155736001573,6953,92.21749691899915,93.35030916355312
2023-10-19 01:18:11.515986,93.560815987804,94.05885974454327,94.18473717679557,92.93287557914684,5282,93.21625966580548,93.30735853824108
2023-10-20 01:18:11.515986,95.42195388958986,95.39597152606768,96.02269014482627,94.8040645307528,2907,94.19857452299394,93.29082929389872
2023-10-21 01:18:11.515986,92.33528358290184,91.83622834691825,92.38545122133192,91.15457101500982,2161,92.90082961673842,93.2199746788717
2023-10-22 01:18:11.515986,92.6848924613394,92.05112720982865,93.37877349150622,91.89474982884356,1129,92.02958237430377,93.0718861802976
